latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
28.73414,9.15343,318.87,0.43,0.38,2025-02-24,01:19,N,nominal,2.0NRT,267.3,1.3,N
26.43112,11.8493,295.16,0.42,0.45,2025-02-24,01:19,N,nominal,2.0NRT,279.16,0.51,N
28.63355,9.78544,310.54,0.46,0.39,2025-02-24,01:19,N,nominal,2.0NRT,277.52,1.91,N
29.25818,6.49391,299.83,0.38,0.36,2025-02-24,01:19,N,nominal,2.0NRT,281.49,0.78,N
29.2621,6.49065,296.44,0.38,0.36,2025-02-24,01:19,N,nominal,2.0NRT,279.44,0.44,N
29.2654,6.49133,312.99,0.38,0.36,2025-02-24,01:19,N,nominal,2.0NRT,280.06,0.92,N
26.57708,12.21094,339.66,0.43,0.46,2025-02-24,01:19,N,nominal,2.0NRT,280.24,5.99,N
29.2687,6.49201,315.72,0.38,0.36,2025-02-24,01:19,N,nominal,2.0NRT,280.01,0.92,N
28.73457,9.78808,304.55,0.46,0.39,2025-02-24,01:19,N,nominal,2.0NRT,269.89,0.88,N
28.73812,9.7889,299.17,0.46,0.39,2025-02-24,01:19,N,nominal,2.0NRT,267.56,0.88,N
28.9215,9.74839,311.46,0.45,0.39,2025-02-24,01:19,N,nominal,2.0NRT,278.69,1.3,N
28.92233,9.7438,304.7,0.45,0.39,2025-02-24,01:19,N,nominal,2.0NRT,278.02,1.3,N
28.92067,9.98242,302.89,0.46,0.39,2025-02-24,01:19,N,nominal,2.0NRT,275.13,1.02,N
26.58125,12.21199,300.03,0.43,0.46,2025-02-24,01:19,N,nominal,2.0NRT,278.61,0.74,N
26.56431,12.67877,302.62,0.46,0.47,2025-02-24,01:19,N,nominal,2.0NRT,279.62,1.01,N
27.9303,8.37504,306.03,0.42,0.37,2025-02-24,01:19,N,nominal,2.0NRT,279.86,0.75,N
27.73695,9.17815,308.95,0.44,0.39,2025-02-24,01:19,N,nominal,2.0NRT,279.87,2.47,N
27.73614,9.18259,317.36,0.44,0.39,2025-02-24,01:19,N,nominal,2.0NRT,279.71,1.85,N
27.72992,9.17654,329.48,0.44,0.39,2025-02-24,01:19,N,nominal,2.0NRT,281.64,6.76,N
27.73116,9.17472,339.29,0.44,0.39,2025-02-24,01:19,N,nominal,2.0NRT,281.57,6.77,N
27.70228,9.17259,326.77,0.44,0.39,2025-02-24,01:19,N,nominal,2.0NRT,280.24,2.02,N
27.91682,7.90353,331.95,0.4,0.37,2025-02-24,01:19,N,nominal,2.0NRT,280.22,2.57,N
26.75461,12.41369,337.06,0.44,0.46,2025-02-24,01:19,N,nominal,2.0NRT,281.54,3.06,N
27.40944,8.83794,304.74,0.43,0.38,2025-02-24,01:19,N,nominal,2.0NRT,280.54,0.84,N
26.69829,12.45022,297.44,0.45,0.47,2025-02-24,01:19,N,nominal,2.0NRT,277.28,1.38,N
26.03031,11.97573,310.83,0.43,0.46,2025-02-24,01:19,N,nominal,2.0NRT,277.47,1.24,N
16.51475,3.42556,295.71,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,271.84,0.6,N
16.51759,3.40771,299.6,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,284.37,0.56,N
16.58115,3.25987,311.13,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,288.41,0.72,N
16.58228,3.2527,300.29,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,287.92,1.75,N
16.58172,3.25628,344.77,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,291.04,1.75,N
16.58503,3.25684,298.05,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,287.83,1.75,N
16.63844,3.41283,317.18,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,288.99,1.23,N
16.58979,3.31283,319.12,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,289.63,0.98,N
16.62471,3.41443,304.84,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,287.84,0.92,N
16.62802,3.41499,312.05,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,288.88,0.92,N
16.57897,3.25214,307.88,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,288.47,0.85,N
16.63133,3.41556,316.45,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,288.85,1.44,N
16.6352,3.41253,318.71,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,288.66,1.76,N
15.42223,-0.78626,328.7,0.49,0.4,2025-02-24,01:21,N,nominal,2.0NRT,291.42,4.38,N
15.42596,-0.78572,329.53,0.49,0.4,2025-02-24,01:21,N,nominal,2.0NRT,291.56,4.41,N
15.42661,-0.7903,324.2,0.49,0.4,2025-02-24,01:21,N,nominal,2.0NRT,291.27,4.41,N
15.431,-0.79435,316.95,0.49,0.4,2025-02-24,01:21,N,nominal,2.0NRT,291.09,3.19,N
15.43034,-0.78976,348.49,0.49,0.4,2025-02-24,01:21,N,nominal,2.0NRT,294.14,4.41,N
16.58059,3.26345,301.77,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,288.82,0.72,N
15.42351,-0.78793,338.82,0.49,0.4,2025-02-24,01:21,N,nominal,2.0NRT,292.83,6.13,N
15.42787,-0.79197,307.54,0.49,0.4,2025-02-24,01:21,N,nominal,2.0NRT,291.08,3.28,N
15.42724,-0.78738,344.51,0.49,0.4,2025-02-24,01:21,N,nominal,2.0NRT,293.3,3.28,N
15.43097,-0.78684,299.2,0.49,0.4,2025-02-24,01:21,N,nominal,2.0NRT,288.68,3.28,N
15.43223,-0.79603,319.19,0.49,0.4,2025-02-24,01:21,N,nominal,2.0NRT,291.09,2.76,N
15.4316,-0.79143,341.95,0.49,0.4,2025-02-24,01:21,N,nominal,2.0NRT,293.35,3.28,N
16.49982,3.43406,299.12,0.38,0.36,2025-02-24,01:21,N,nominal,2.0NRT,277.11,0.51,N
10.11013,-8.25802,300.25,0.42,0.61,2025-02-24,01:24,N,nominal,2.0NRT,270.11,1.67,N
12.86435,-10.62023,301.27,0.65,0.73,2025-02-24,01:24,N,nominal,2.0NRT,290.42,1.29,N
12.85688,-10.55191,305.26,0.64,0.72,2025-02-24,01:24,N,nominal,2.0NRT,288.8,0.52,N
12.94645,-11.52032,303.45,0.75,0.77,2025-02-24,01:24,N,nominal,2.0NRT,291.99,2.61,N
11.58607,-0.73295,311.94,0.45,0.39,2025-02-24,01:24,N,nominal,2.0NRT,291.1,2.5,N
11.58251,-0.73349,328.88,0.45,0.39,2025-02-24,01:24,N,nominal,2.0NRT,292.56,2.5,N
12.72172,-9.56988,308.56,0.55,0.68,2025-02-24,01:24,N,nominal,2.0NRT,289.05,1.5,N
12.48981,-9.84636,296.15,0.57,0.69,2025-02-24,01:24,N,nominal,2.0NRT,272.19,0.71,N
12.49384,-9.8836,299.6,0.58,0.69,2025-02-24,01:24,N,nominal,2.0NRT,279.62,2.11,N
12.28705,-7.88491,299.81,0.42,0.61,2025-02-24,01:24,N,nominal,2.0NRT,288.36,0.54,N
12.61248,-10.48405,312.11,0.63,0.72,2025-02-24,01:24,N,nominal,2.0NRT,290.03,2.14,N
12.41101,-8.58889,301.23,0.47,0.64,2025-02-24,01:24,N,nominal,2.0NRT,291.21,1.33,N
12.48929,-8.99444,311.93,0.5,0.66,2025-02-24,01:24,N,nominal,2.0NRT,291.28,1.69,N
12.48983,-8.99903,312.57,0.5,0.66,2025-02-24,01:24,N,nominal,2.0NRT,291.46,1.44,N
12.49598,-8.9985,303.29,0.5,0.66,2025-02-24,01:24,N,nominal,2.0NRT,290.92,1.44,N
12.74332,-11.04446,306.63,0.69,0.74,2025-02-24,01:24,N,nominal,2.0NRT,291.09,1.99,N
14.14056,-1.56895,325.9,0.52,0.42,2025-02-24,01:24,N,nominal,2.0NRT,277.78,5.12,N
11.5113,-1.41524,301.07,0.48,0.4,2025-02-24,01:24,N,nominal,2.0NRT,290.86,0.89,N
10.03834,-1.56986,305.09,0.47,0.4,2025-02-24,01:24,N,nominal,2.0NRT,293.97,1.31,N
14.13603,-1.56465,310.84,0.52,0.42,2025-02-24,01:24,N,nominal,2.0NRT,271.79,1.82,N
11.14106,1.07682,306.17,0.39,0.36,2025-02-24,01:24,N,nominal,2.0NRT,290.47,1.9,N
11.14495,1.07379,329.88,0.39,0.36,2025-02-24,01:24,N,nominal,2.0NRT,293.33,1.9,N
11.54801,-1.53606,315.14,0.49,0.4,2025-02-24,01:24,N,nominal,2.0NRT,290.57,1.53,N
11.4634,-0.93107,307.11,0.45,0.39,2025-02-24,01:24,N,nominal,2.0NRT,285.1,1.98,N
11.55031,-1.53778,303.65,0.49,0.4,2025-02-24,01:24,N,nominal,2.0NRT,289.17,0.98,N
12.49584,-8.99671,300.04,0.5,0.66,2025-02-24,01:24,N,nominal,2.0NRT,289.99,0.49,N
12.46512,-8.50656,304.72,0.47,0.64,2025-02-24,01:24,N,nominal,2.0NRT,290.69,0.78,N
11.97855,-4.46202,300.64,0.49,0.49,2025-02-24,01:24,N,nominal,2.0NRT,273.24,1.32,N
11.22019,1.0453,310.34,0.39,0.36,2025-02-24,01:24,N,nominal,2.0NRT,282.4,1.61,N
12.78302,-10.2221,303.71,0.61,0.71,2025-02-24,01:24,N,nominal,2.0NRT,290.03,2.06,N
11.16118,1.81357,312.88,0.38,0.36,2025-02-24,01:24,N,nominal,2.0NRT,278.8,0.82,N
12.72111,-9.56441,308.07,0.55,0.68,2025-02-24,01:24,N,nominal,2.0NRT,289.39,1.5,N
12.78702,-10.22232,305.96,0.61,0.71,2025-02-24,01:24,N,nominal,2.0NRT,291,2.28,N
11.64451,-1.39043,305.89,0.48,0.4,2025-02-24,01:24,N,nominal,2.0NRT,288.52,1.33,N
11.16449,1.8141,296.9,0.38,0.36,2025-02-24,01:24,N,nominal,2.0NRT,273.99,0.82,N
15.17855,-5.79542,339.4,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,291.8,1.8,N
15.18407,-5.79788,303.37,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,290.47,1.96,N
14.86895,-0.43012,320.91,0.47,0.39,2025-02-24,01:24,N,nominal,2.0NRT,292.48,3.23,N
14.40436,1.75688,295.88,0.39,0.36,2025-02-24,01:24,N,nominal,2.0NRT,280.44,0.26,N
15.1837,-5.79475,340.7,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,291.47,1.96,N
14.399,1.75654,304.93,0.39,0.36,2025-02-24,01:24,N,nominal,2.0NRT,276.72,0.3,N
15.18922,-5.79721,319.6,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,291.15,1.96,N
14.399,1.7343,301.61,0.39,0.36,2025-02-24,01:24,N,nominal,2.0NRT,275.52,0.34,N
15.18885,-5.79408,338.65,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,291.35,1.96,N
15.33637,-5.72858,302.69,0.33,0.55,2025-02-24,01:24,N,nominal,2.0NRT,289.45,0.89,N
15.19475,-5.79967,300.27,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,289.9,2.54,N
15.33601,-5.72546,303.12,0.33,0.55,2025-02-24,01:24,N,nominal,2.0NRT,288.72,0.56,N
15.19399,-5.7934,330.31,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,289.85,1.89,N
15.33051,-5.72301,299.68,0.33,0.55,2025-02-24,01:24,N,nominal,2.0NRT,289.02,0.8,N
15.32025,-5.72435,302.02,0.33,0.55,2025-02-24,01:24,N,nominal,2.0NRT,289.5,0.87,N
15.19437,-5.79653,326.72,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,291.16,1.89,N
15.19914,-5.79274,305.42,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,288.29,1.89,N
15.30175,-5.72056,304.94,0.33,0.55,2025-02-24,01:24,N,nominal,2.0NRT,288.9,0.44,N
15.19952,-5.79587,330.52,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,292.02,1.89,N
15.21185,-5.79921,326.78,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,290.93,2.15,N
15.20429,-5.79207,305.29,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,288.38,2.24,N
15.20505,-5.79835,305.05,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,290.17,2.59,N
15.20467,-5.79521,348.45,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,293.13,2.24,N
15.21096,-5.80393,303,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,289.79,1.29,N
15.21134,-5.80705,312.08,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,289.96,1.29,N
15.21172,-5.81018,302.91,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,289.62,1.36,N
15.20982,-5.79455,327.39,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,290.02,2.24,N
11.28921,-10.89504,299.73,0.65,0.73,2025-02-24,01:24,N,nominal,2.0NRT,289.44,0.89,N
14.1322,-1.56521,305.43,0.52,0.42,2025-02-24,01:24,N,nominal,2.0NRT,268.66,1.63,N
15.0664,-11.51887,314.37,0.79,0.78,2025-02-24,01:24,N,nominal,2.0NRT,290.84,2.54,N
15.06116,-11.54271,312.45,0.79,0.78,2025-02-24,01:24,N,nominal,2.0NRT,290.68,3.44,N
11.33991,-11.03699,303.65,0.66,0.73,2025-02-24,01:24,N,nominal,2.0NRT,289.61,2.36,N
15.05978,-11.52735,313.13,0.79,0.78,2025-02-24,01:24,N,nominal,2.0NRT,291.64,6.8,N
10.5532,-4.67545,298.51,0.49,0.48,2025-02-24,01:24,N,nominal,2.0NRT,269.19,0.84,N
15.05908,-11.51961,302.88,0.79,0.78,2025-02-24,01:24,N,nominal,2.0NRT,290.35,2,N
15.05383,-11.54348,327.02,0.79,0.78,2025-02-24,01:24,N,nominal,2.0NRT,291.39,3.44,N
10.0489,-0.8292,302.51,0.44,0.38,2025-02-24,01:24,N,nominal,2.0NRT,289.67,1.01,N
15.05452,-11.5512,307.89,0.79,0.78,2025-02-24,01:24,N,nominal,2.0NRT,290.83,3.44,N
10.2706,-1.75489,301.97,0.48,0.4,2025-02-24,01:24,N,nominal,2.0NRT,288.91,0.84,N
15.06533,-11.51744,313.93,0.79,0.78,2025-02-24,01:24,N,nominal,2.0NRT,290.97,3.43,N
15.06023,-11.5412,316.38,0.79,0.78,2025-02-24,01:24,N,nominal,2.0NRT,291.04,4.85,N
15.05875,-11.52585,315.83,0.79,0.78,2025-02-24,01:24,N,nominal,2.0NRT,291.59,4.39,N
10.38972,-2.08914,317.84,0.5,0.41,2025-02-24,01:24,N,nominal,2.0NRT,290.09,2.06,N
13.79013,-10.24898,304.72,0.63,0.72,2025-02-24,01:24,N,nominal,2.0NRT,293.26,1.15,N
13.78791,-10.25129,305.34,0.63,0.72,2025-02-24,01:24,N,nominal,2.0NRT,292.85,1.92,N
12.03346,2.74399,307.17,0.39,0.36,2025-02-24,01:24,N,nominal,2.0NRT,273.18,1.18,N
12.03127,2.73638,296.49,0.39,0.36,2025-02-24,01:24,N,nominal,2.0NRT,273.83,0.9,N
13.57422,-8.71395,295.34,0.5,0.66,2025-02-24,01:24,N,nominal,2.0NRT,278.87,0.82,N
15.2102,-5.79768,334.85,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,291.51,2.59,N
15.21058,-5.80081,322.13,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,290.68,2.59,N
15.2067,-5.79989,303.82,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,290,2.15,N
15.0529,-11.54193,320.05,0.79,0.78,2025-02-24,01:24,N,nominal,2.0NRT,291.01,4.85,N
15.05363,-11.54961,311.03,0.79,0.78,2025-02-24,01:24,N,nominal,2.0NRT,290.86,7.26,N
14.20847,-4.08145,298.23,0.5,0.49,2025-02-24,01:24,N,nominal,2.0NRT,279.16,0.43,N
10.39282,-2.08401,328.37,0.5,0.41,2025-02-24,01:24,N,nominal,2.0NRT,289.44,3.47,N
14.73094,-10.16998,300.95,0.64,0.72,2025-02-24,01:24,N,nominal,2.0NRT,289.2,1.31,N
13.61694,-2.57402,304.71,0.39,0.44,2025-02-24,01:24,N,nominal,2.0NRT,292.3,0.71,N
14.29185,-8.69766,300.04,0.51,0.66,2025-02-24,01:24,N,nominal,2.0NRT,288.6,0.68,N
10.1056,0.50815,318.1,0.4,0.37,2025-02-24,01:24,N,nominal,2.0NRT,292.01,1.11,N
13.275,-0.64732,321.31,0.46,0.39,2025-02-24,01:24,N,nominal,2.0NRT,284.36,2.02,N
10.10616,0.50454,308.6,0.4,0.37,2025-02-24,01:24,N,nominal,2.0NRT,292.18,1.1,N
13.27561,-0.65155,305.76,0.46,0.39,2025-02-24,01:24,N,nominal,2.0NRT,283.5,1.14,N
13.272,-0.6521,322.37,0.46,0.39,2025-02-24,01:24,N,nominal,2.0NRT,284.18,1.75,N
13.2726,-0.65634,318.27,0.46,0.39,2025-02-24,01:24,N,nominal,2.0NRT,280.67,1.75,N
10.12745,0.50051,333.32,0.4,0.37,2025-02-24,01:24,N,nominal,2.0NRT,292.4,3.69,N
13.26839,-0.65264,321.66,0.46,0.39,2025-02-24,01:24,N,nominal,2.0NRT,281.26,1.75,N
10.30082,-0.36559,298.66,0.42,0.38,2025-02-24,01:24,N,nominal,2.0NRT,275.34,0.53,N
13.269,-0.65689,296.45,0.46,0.39,2025-02-24,01:24,N,nominal,2.0NRT,277.82,1.75,N
10.30428,-0.36506,302.81,0.42,0.38,2025-02-24,01:24,N,nominal,2.0NRT,279.3,0.69,N
12.5176,1.49097,302.31,0.39,0.36,2025-02-24,01:24,N,nominal,2.0NRT,272.19,0.72,N
10.38932,-0.50579,302.79,0.43,0.38,2025-02-24,01:24,N,nominal,2.0NRT,282.41,1.37,N
13.53554,-6.50093,298.87,0.35,0.57,2025-02-24,01:24,N,nominal,2.0NRT,287.79,0.28,N
10.34569,-0.14842,298.75,0.41,0.37,2025-02-24,01:24,N,nominal,2.0NRT,277.76,0.89,N
13.53026,-6.50161,301.73,0.35,0.57,2025-02-24,01:24,N,nominal,2.0NRT,288.2,0.51,N
10.34627,-0.15218,307.46,0.41,0.37,2025-02-24,01:24,N,nominal,2.0NRT,272.76,0.82,N
10.3497,-0.15165,297.2,0.41,0.37,2025-02-24,01:24,N,nominal,2.0NRT,277.45,0.58,N
11.79288,5.22171,306.31,0.46,0.39,2025-02-24,01:24,N,nominal,2.0NRT,279.63,1.88,N
10.44962,-0.28456,324.81,0.42,0.38,2025-02-24,01:24,N,nominal,2.0NRT,289.65,2.98,N
10.26025,0.97459,305.12,0.39,0.36,2025-02-24,01:24,N,nominal,2.0NRT,282.08,0.99,N
10.45307,-0.28401,337.82,0.42,0.38,2025-02-24,01:24,N,nominal,2.0NRT,291.96,2.98,N
10.45652,-0.28345,323.77,0.42,0.38,2025-02-24,01:24,N,nominal,2.0NRT,291.63,3.22,N
10.41471,0.08366,303.88,0.41,0.37,2025-02-24,01:24,N,nominal,2.0NRT,280,0.93,N
10.47488,-0.24154,313.15,0.42,0.38,2025-02-24,01:24,N,nominal,2.0NRT,284.48,1.33,N
9.75992,4.3475,297.19,0.44,0.38,2025-02-24,01:24,N,nominal,2.0NRT,272.25,0.86,N
9.76024,4.34646,296.79,0.44,0.38,2025-02-24,01:24,N,nominal,2.0NRT,272.68,0.63,N
11.0547,-3.77289,302.01,0.43,0.46,2025-02-24,01:24,N,nominal,2.0NRT,269.41,0.75,N
10.54228,-0.01893,303.7,0.41,0.37,2025-02-24,01:24,N,nominal,2.0NRT,281.07,1.02,N
10.77874,-1.49112,300.24,0.47,0.4,2025-02-24,01:24,N,nominal,2.0NRT,277.66,0.83,N
10.7781,-1.49251,298.59,0.47,0.4,2025-02-24,01:24,N,nominal,2.0NRT,276.75,0.69,N
11.10529,-3.67346,299.31,0.43,0.46,2025-02-24,01:24,N,nominal,2.0NRT,281.27,0.98,N
11.20725,-4.4014,298.18,0.48,0.48,2025-02-24,01:24,N,nominal,2.0NRT,285.22,0.67,N
10.79252,-1.23271,308.95,0.46,0.39,2025-02-24,01:24,N,nominal,2.0NRT,282.31,0.88,N
11.54969,-6.6584,297.56,0.34,0.56,2025-02-24,01:24,N,nominal,2.0NRT,280.05,0.49,N
11.55009,-6.66153,298.34,0.34,0.56,2025-02-24,01:24,N,nominal,2.0NRT,281.5,0.53,N
11.55489,-6.65769,309.33,0.34,0.56,2025-02-24,01:24,N,nominal,2.0NRT,280.37,1.07,N
11.55528,-6.66077,311.07,0.34,0.56,2025-02-24,01:24,N,nominal,2.0NRT,281.88,1.71,N
11.9969,-10.07401,302.25,0.58,0.7,2025-02-24,01:24,N,nominal,2.0NRT,289.06,1.15,N
12.09123,-10.77058,300.8,0.65,0.73,2025-02-24,01:24,N,nominal,2.0NRT,288.59,1.2,N
12.0862,-10.77113,304.53,0.65,0.73,2025-02-24,01:24,N,nominal,2.0NRT,289.17,1.98,N
12.08702,-10.77877,300.38,0.65,0.73,2025-02-24,01:24,N,nominal,2.0NRT,288.97,1.53,N
11.50054,-5.75766,300.35,0.59,0.53,2025-02-24,01:24,N,nominal,2.0NRT,284.76,0.74,N
11.47244,-5.42557,299.96,0.56,0.52,2025-02-24,01:24,N,nominal,2.0NRT,277.01,0.9,N
8.07444,15.27178,299.52,0.76,0.77,2025-02-24,01:24,N,nominal,2.0NRT,285.71,1.34,N
8.08152,15.27337,300.67,0.76,0.77,2025-02-24,01:24,N,nominal,2.0NRT,285.63,1.34,N
11.8125,-7.45529,303.91,0.39,0.59,2025-02-24,01:24,N,nominal,2.0NRT,284.51,0.83,N
8.07552,15.27791,299.95,0.76,0.77,2025-02-24,01:24,N,nominal,2.0NRT,285.89,1.61,N
8.0769,15.27105,303.62,0.76,0.77,2025-02-24,01:24,N,nominal,2.0NRT,285.43,1.61,N
11.81234,-7.45631,303.5,0.39,0.59,2025-02-24,01:24,N,nominal,2.0NRT,283.94,0.51,N
11.33343,-3.39905,303.67,0.41,0.45,2025-02-24,01:24,N,nominal,2.0NRT,283.53,0.94,N
11.37286,-3.30174,311.82,0.41,0.45,2025-02-24,01:24,N,nominal,2.0NRT,284.66,1.02,N
10.22144,4.35536,301.85,0.43,0.38,2025-02-24,01:24,N,nominal,2.0NRT,287.93,0.59,N
10.22275,4.34747,306.7,0.43,0.38,2025-02-24,01:24,N,nominal,2.0NRT,289,1.18,N
12.00172,-7.95913,304.44,0.42,0.61,2025-02-24,01:24,N,nominal,2.0NRT,284.45,1.02,N
12.20992,-9.74986,302.97,0.56,0.69,2025-02-24,01:24,N,nominal,2.0NRT,285.85,0.47,N
15.20706,-5.80302,300,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,289.77,1.04,N
15.20742,-5.80616,305.63,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,289.76,1.04,N
12.21479,-9.67851,303.62,0.55,0.68,2025-02-24,01:24,N,nominal,2.0NRT,290.66,0.8,N
15.20777,-5.8093,317.14,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,290.49,1.93,N
12.21545,-9.68432,299.54,0.55,0.68,2025-02-24,01:24,N,nominal,2.0NRT,289.07,0.8,N
15.20599,-5.7936,339.39,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,290.91,4.11,N
12.06051,-7.91956,297.33,0.42,0.61,2025-02-24,01:24,N,nominal,2.0NRT,285.27,1.22,N
15.20634,-5.79675,334.98,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,291.83,2.15,N
15.21221,-5.80235,303.26,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,289.45,1.04,N
12.46546,-11.36258,298.2,0.72,0.76,2025-02-24,01:24,N,nominal,2.0NRT,287.17,1.63,N
15.2115,-5.79608,324.76,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,290,2.15,N
12.061,-7.92347,322.96,0.42,0.61,2025-02-24,01:24,N,nominal,2.0NRT,287.63,1.22,N
12.4725,-11.36163,318.67,0.72,0.76,2025-02-24,01:24,N,nominal,2.0NRT,288.75,7.57,N
12.47324,-11.36822,352.97,0.72,0.76,2025-02-24,01:24,N,nominal,2.0NRT,292.09,7.57,N
12.0753,-7.94545,318.18,0.42,0.61,2025-02-24,01:24,N,nominal,2.0NRT,288.93,2.02,N
12.0758,-7.94944,306.68,0.42,0.61,2025-02-24,01:24,N,nominal,2.0NRT,289.49,2.61,N
14.87259,-0.42957,302.48,0.47,0.39,2025-02-24,01:24,N,nominal,2.0NRT,291.57,3.23,N
15.17378,-5.7992,300.41,0.33,0.56,2025-02-24,01:24,N,nominal,2.0NRT,290.25,1.8,N
11.65335,-4.68144,301.85,0.5,0.49,2025-02-24,01:24,N,nominal,2.0NRT,289.81,1.15,N
15.03538,-6.06753,323.09,0.35,0.56,2025-02-24,01:24,N,nominal,2.0NRT,289.21,1.9,N
14.87197,-0.42524,347.82,0.47,0.39,2025-02-24,01:24,N,nominal,2.0NRT,294.76,3.23,N
10.10202,-9.74384,296.95,0.53,0.67,2025-02-24,01:24,N,nominal,2.0NRT,270.23,1.01,N
12.74754,0.52804,307.61,0.41,0.37,2025-02-24,01:24,N,nominal,2.0NRT,292.52,0.81,N
15.03501,-6.06425,301.42,0.35,0.56,2025-02-24,01:24,N,nominal,2.0NRT,288.11,1.14,N
14.12072,-9.87598,308.97,0.6,0.71,2025-02-24,01:24,N,nominal,2.0NRT,291.03,1.95,N
15.03389,-6.05441,298.28,0.35,0.56,2025-02-24,01:24,N,nominal,2.0NRT,287.89,1.29,N
14.27608,-10.90927,314.37,0.71,0.75,2025-02-24,01:24,N,nominal,2.0NRT,292.24,7.44,N
10.10729,-8.25974,301.39,0.42,0.61,2025-02-24,01:24,N,nominal,2.0NRT,270.37,1.56,N
15.03351,-6.05114,305.05,0.35,0.56,2025-02-24,01:24,N,nominal,2.0NRT,287.43,0.63,N
9.62478,-2.12666,303.88,0.5,0.41,2025-02-24,01:24,N,nominal,2.0NRT,287.84,0.55,N
14.27534,-10.90216,328.96,0.71,0.75,2025-02-24,01:24,N,nominal,2.0NRT,293.56,3.22,N
14.28166,-10.89469,310.68,0.7,0.75,2025-02-24,01:24,N,nominal,2.0NRT,292.21,3.22,N
9.62787,-2.12159,301.75,0.5,0.41,2025-02-24,01:24,N,nominal,2.0NRT,287.78,0.47,N
14.28239,-10.90173,318.69,0.71,0.75,2025-02-24,01:24,N,nominal,2.0NRT,292.27,3.22,N
15.03015,-6.0682,300.34,0.35,0.56,2025-02-24,01:24,N,nominal,2.0NRT,288.14,0.36,N
14.27315,-10.90159,307.62,0.71,0.75,2025-02-24,01:24,N,nominal,2.0NRT,291.76,2.89,N
15.02829,-6.0518,301.48,0.35,0.56,2025-02-24,01:24,N,nominal,2.0NRT,287.5,0.51,N
9.62853,-2.1261,302.34,0.5,0.41,2025-02-24,01:24,N,nominal,2.0NRT,288.1,0.69,N
15.03552,-6.0672,322.8,0.35,0.56,2025-02-24,01:24,N,nominal,2.0NRT,289.17,1.92,N
14.27386,-10.90896,323.7,0.71,0.75,2025-02-24,01:24,N,nominal,2.0NRT,292.91,2.89,N
10.2621,-6.51542,309.37,0.32,0.55,2025-02-24,01:24,N,nominal,2.0NRT,281.94,0.93,N
14.27951,-10.89409,306.22,0.71,0.75,2025-02-24,01:24,N,nominal,2.0NRT,292.27,2.86,N
15.03512,-6.06393,301.7,0.35,0.56,2025-02-24,01:24,N,nominal,2.0NRT,288.4,1.03,N
14.87136,-0.42091,309.04,0.47,0.39,2025-02-24,01:24,N,nominal,2.0NRT,291.83,1.32,N
14.28087,-10.90809,307.71,0.71,0.75,2025-02-24,01:24,N,nominal,2.0NRT,292.13,3.57,N
